연령대,총_주중_이용시간,총_주말_이용시간,평균_주중_빈도,평균_주말_빈도,편중_HHI_주중,편중_HHI_주말,B1,C1,is_outlier_3-5세,is_outlier_6-8세,is_outlier_9-11세,cluster_3-5세,dist_3-5세,margin_3-5세,cluster_6-8세,dist_6-8세,margin_6-8세,cluster_9-11세,dist_9-11세,margin_9-11세
3-5세,60,120,1.0,0.25,1.0,1.0,2,5,0.0,,,1.0,0.8988135198716085,2.085437214096871,,,,,,
3-5세,150,240,2.0,1.0,0.52,0.5,6,9,0.0,,,2.0,0.7002145419755403,0.9608193314146465,,,,,,
3-5세,80,120,2.5,1.0,0.625,0.5,3,7,0.0,,,2.0,1.5043988220294808,0.007294633930816863,,,,,,
3-5세,180,270,2.25,1.5,0.3333333333333333,0.4074074074074074,3,3,0.0,,,2.0,0.7971886920526702,1.88207734401619,,,,,,
3-5세,150,120,2.5,0.25,0.6800000000000002,1.0,4,9,0.0,,,1.0,1.4420439897049762,0.9367495974293414,,,,,,
3-5세,60,150,0.75,0.75,1.0,0.3600000000000001,5,5,0.0,,,1.0,1.0551929916186813,1.3004587219466557,,,,,,
3-5세,120,120,2.0,0.5,0.5,0.5,4,4,0.0,,,2.0,0.9665251599990506,0.9137337058325598,,,,,,
3-5세,120,180,1.75,0.5,0.5,0.5555555555555556,2,2,0.0,,,2.0,0.9014872650327256,0.8274654101767182,,,,,,
3-5세,130,210,3.75,1.0,0.3254437869822486,0.4285714285714285,2,2,0.0,,,2.0,1.2631275532047705,1.3007031518829024,,,,,,
3-5세,480,1080,3.5,2.0,0.3125,0.2592592592592593,4,4,1.0,,,0.0,2.6656899593813037,3.840746428390257,,,,,,
3-5세,120,120,0.75,0.25,1.0,1.0,4,9,0.0,,,1.0,0.9981681666499996,1.932660516878899,,,,,,
3-5세,60,90,0.25,0.5,1.0,0.5555555555555556,1,1,0.0,,,1.0,0.9715817972086751,2.001998793797586,,,,,,
3-5세,90,180,3.75,1.5,0.3333333333333333,0.3333333333333333,4,4,0.0,,,2.0,1.6578986724072138,1.380439910630861,,,,,,
3-5세,60,300,0.75,0.5,1.0,1.0,2,5,0.0,,,1.0,1.5040785327205966,1.074937482491748,,,,,,
3-5세,75,55,3.25,1.0,0.3600000000000001,0.3884297520661156,3,6,0.0,,,2.0,1.989449562342601,0.1720234832473544,,,,,,
3-5세,0,30,0.0,0.5,0.0,0.5555555555555556,6,7,0.0,,,2.0,1.7778372348021005,1.719541327928235,,,,,,
3-5세,60,60,0.75,0.5,1.0,1.0,6,6,0.0,,,1.0,0.8590282595261778,2.145639192234423,,,,,,
3-5세,50,40,1.75,0.5,0.6800000000000002,1.0,6,6,0.0,,,1.0,0.9022165186893594,1.8183701922044178,,,,,,
3-5세,0,180,0.0,0.5,0.0,1.0,5,7,0.0,,,1.0,1.7443085004072012,1.492954628839314,,,,,,
3-5세,0,240,0.0,0.75,0.0,0.625,6,6,0.0,,,2.0,1.9041320075296129,0.9552081842977216,,,,,,
3-5세,320,500,5.0,2.0,0.390625,0.3472,2,5,0.0,,,0.0,3.232408545621993,0.6562971812554341,,,,,,
3-5세,60,120,0.5,0.5,1.0,1.0,3,5,0.0,,,1.0,0.8573429648541392,2.058128390246471,,,,,,
3-5세,160,300,1.5,1.5,0.8828125,0.44,1,1,0.0,,,2.0,1.311040495490847,1.2105909856260741,,,,,,
3-5세,100,180,2.5,0.75,0.52,0.5061728395061729,5,6,0.0,,,2.0,1.3172127566493765,0.05717136739665918,,,,,,
3-5세,0,300,0.0,0.5,0.0,1.0,7,7,0.0,,,1.0,2.1306025821600385,1.0358173206728227,,,,,,
3-5세,210,420,2.5,1.0,0.7551020408163265,0.5918367346938775,2,3,0.0,,,2.0,1.1801421305754087,1.6468632301500654,,,,,,
3-5세,160,210,2.75,1.25,0.4609375,0.4285714285714285,3,6,0.0,,,2.0,0.6144857007747287,1.6442321299627647,,,,,,
3-5세,180,180,1.5,0.5,0.5555555555555556,0.5555555555555556,6,6,0.0,,,2.0,1.0983275813205815,0.6179233524823307,,,,,,
3-5세,210,330,4.25,2.0,0.3877551020408163,0.3057851239669421,2,3,0.0,,,0.0,2.2372626036057697,2.142934880237894,,,,,,
3-5세,150,180,2.0,1.0,0.3600000000000001,0.5555555555555556,3,3,0.0,,,2.0,0.9779059450763828,0.552573957206771,,,,,,
3-5세,300,360,3.75,1.5,0.3600000000000001,0.3888888888888889,5,6,0.0,,,0.0,1.6205723412912174,2.2836725639458972,,,,,,
3-5세,30,180,0.5,1.0,1.0,0.5555555555555556,3,6,0.0,,,1.0,1.3558097906842697,1.0596506578695493,,,,,,
3-5세,420,540,1.25,1.0,0.7551020408163265,0.3827160493827161,4,4,0.0,,,0.0,2.922906173048274,0.2831420094310979,,,,,,
3-5세,240,420,2.5,1.0,0.5,0.510204081632653,3,5,0.0,,,2.0,1.14017331365921,1.831730270216942,,,,,,
3-5세,150,180,2.5,1.0,0.6800000000000002,0.5555555555555556,2,2,0.0,,,2.0,0.9049865673990887,0.7439416966425378,,,,,,
3-5세,60,60,0.75,0.5,0.5,0.5,2,6,0.0,,,1.0,0.7986986638246866,1.9251629969046893,,,,,,
3-5세,120,240,1.5,0.5,0.5,0.5,4,5,0.0,,,2.0,1.1447386246118998,0.5468014051687122,,,,,,
3-5세,300,420,5.0,2.0,0.28,0.3061224489795918,3,2,0.0,,,0.0,2.9606338931769,1.3916801299129888,,,,,,
3-5세,160,160,3.75,1.5,0.4609375,0.4609375,4,4,0.0,,,2.0,1.472620070874416,1.5365411901380044,,,,,,
3-5세,210,210,2.25,0.75,0.4285714285714285,0.7551020408163265,2,2,0.0,,,2.0,1.1036556563720754,0.5754252012147336,,,,,,
3-5세,120,180,1.25,0.75,1.0,0.5555555555555556,3,3,0.0,,,1.0,0.9320096698766668,0.888945505287288,,,,,,
3-5세,90,90,2.5,1.0,0.5555555555555556,0.5555555555555556,3,6,0.0,,,2.0,1.5070808997277896,0.11728132919891632,,,,,,
3-5세,90,90,1.75,0.75,0.5555555555555556,0.5555555555555556,2,9,0.0,,,2.0,0.8120082231439233,1.088003923463892,,,,,,
3-5세,90,240,1.5,0.5,0.5555555555555556,0.625,2,3,0.0,,,1.0,0.9893822974062582,0.8273064502528992,,,,,,
3-5세,180,180,0.5,0.5,1.0,1.0,6,6,0.0,,,1.0,1.2787876127385718,1.2738280995280502,,,,,,
3-5세,360,360,1.5,1.0,0.7222222222222223,0.5555555555555556,3,7,0.0,,,2.0,1.8093062719658284,1.2872964208526354,,,,,,
3-5세,300,360,3.25,1.75,0.3600000000000001,0.2777777777777778,3,6,0.0,,,0.0,1.7549794314154807,2.273778350452247,,,,,,
3-5세,1320,720,1.5,0.75,0.8305785123966941,0.7083333333333334,3,3,1.0,,,0.0,6.086088920510415,3.922031313614081,,,,,,
3-5세,180,150,2.25,1.0,0.3333333333333333,0.3600000000000001,2,2,0.0,,,2.0,1.0541280968637496,0.7688239611403587,,,,,,
3-5세,60,60,0.5,0.25,1.0,1.0,2,3,0.0,,,1.0,1.109909804438916,2.2375122316774343,,,,,,
3-5세,40,60,1.25,0.5,1.0,1.0,2,6,0.0,,,1.0,0.8491981134983957,2.0541157520480855,,,,,,
3-5세,180,180,2.5,0.5,0.5555555555555556,1.0,5,5,0.0,,,1.0,1.5412006063115564,0.2247439243594982,,,,,,
3-5세,30,40,0.75,1.0,0.3333333333333333,0.5,4,4,0.0,,,2.0,1.4226753206268714,1.211787857717795,,,,,,
3-5세,240,300,3.75,1.5,0.375,0.3600000000000001,5,7,0.0,,,2.0,1.2916515801280861,2.2282343906321236,,,,,,
3-5세,50,180,2.5,1.0,0.52,0.5555555555555556,3,7,0.0,,,2.0,1.415675063855938,0.1674565158253476,,,,,,
3-5세,120,120,2.5,1.0,0.5,0.5,5,9,0.0,,,2.0,1.3118528187730492,0.2649256812899985,,,,,,
3-5세,90,120,1.25,1.0,0.5555555555555556,0.5,3,7,0.0,,,2.0,1.0739753312954528,0.7101146197909516,,,,,,
3-5세,0,30,0.0,0.25,0.0,1.0,4,5,0.0,,,1.0,1.8880658698746138,1.9425131976176249,,,,,,
3-5세,190,120,2.5,1.0,0.5346260387811634,0.5,7,7,0.0,,,2.0,1.1675769620249032,0.621380388211185,,,,,,
3-5세,124,122,1.75,0.5,0.9682622268470344,1.0,6,6,0.0,,,1.0,0.882749365684349,1.398627303268567,,,,,,
3-5세,120,120,0.75,0.75,0.5,0.5,6,6,0.0,,,2.0,0.8616748458659098,1.2266313465272758,,,,,,
3-5세,150,150,1.0,0.5,0.6800000000000002,0.6800000000000002,3,6,0.0,,,1.0,0.6745647139234908,1.4313331822956745,,,,,,
3-5세,210,350,1.75,0.75,0.346938775510204,0.4906122448979592,5,3,0.0,,,2.0,1.1898923957340954,1.0394084340730159,,,,,,
3-5세,60,60,0.25,0.25,1.0,1.0,6,6,0.0,,,1.0,1.2161196159883356,2.233862578896181,,,,,,
3-5세,120,240,2.5,1.0,0.5,0.5,7,7,0.0,,,2.0,0.7297988583499577,1.0725306839991262,,,,,,
3-5세,140,140,1.5,0.75,0.7551020408163265,0.7551020408163265,5,7,0.0,,,1.0,0.746972253425062,0.9713515276281319,,,,,,
3-5세,360,540,2.5,1.0,0.7222222222222223,0.654320987654321,2,2,0.0,,,0.0,2.4124881048768647,0.8011409275111316,,,,,,
3-5세,150,240,5.0,2.0,0.28,0.25,7,7,0.0,,,0.0,2.6823166403148972,1.8497355393353603,,,,,,
3-5세,840,240,1.25,1.0,1.0,0.625,3,3,1.0,,,0.0,4.812391526677946,0.7693450689626413,,,,,,
3-5세,120,240,1.0,0.25,1.0,1.0,5,7,0.0,,,1.0,1.2928472003584264,1.3271265534373993,,,,,,
3-5세,30,60,1.25,0.5,1.0,1.0,7,9,0.0,,,1.0,0.883528074458804,2.057187832502134,,,,,,
3-5세,180,210,2.0,1.0,0.5555555555555556,0.4285714285714285,1,1,0.0,,,2.0,0.7468271566703555,0.956846272146562,,,,,,
3-5세,60,120,1.25,0.5,1.0,1.0,4,4,0.0,,,1.0,0.6884006973986387,1.9362030157328542,,,,,,
3-5세,140,60,2.0,0.25,0.7551020408163265,1.0,5,5,0.0,,,1.0,1.2055551430547933,1.4698391636213222,,,,,,
3-5세,80,240,2.5,1.0,0.625,0.625,3,5,0.0,,,2.0,1.0768524244807591,0.6148541477324114,,,,,,
3-5세,70,110,1.75,1.0,0.4285714285714285,0.4380165289256198,7,5,0.0,,,2.0,1.2833469503822954,0.4462744072307683,,,,,,
3-5세,240,240,5.0,2.0,0.25,0.25,4,4,0.0,,,0.0,2.695132251131978,2.0034287549463348,,,,,,
3-5세,80,150,2.0,0.5,0.625,0.6800000000000002,5,6,0.0,,,1.0,0.7500410796310489,1.1965487671990287,,,,,,
3-5세,255,435,3.5,1.5,0.5916955017301038,0.3840665873959571,3,3,0.0,,,0.0,1.6316956537794374,2.2492045237409743,,,,,,
3-5세,150,210,2.5,1.0,0.6800000000000002,0.7551020408163265,2,4,0.0,,,2.0,0.8919007997463452,0.787949613382008,,,,,,
3-5세,90,210,2.0,1.5,0.5555555555555556,0.4285714285714285,4,6,0.0,,,2.0,1.286401463003775,0.9572600087203966,,,,,,
3-5세,60,60,2.0,0.75,0.5,0.5,4,6,0.0,,,2.0,1.0843250189229903,1.0307738265242332,,,,,,
3-5세,60,120,1.25,0.5,1.0,1.0,6,6,0.0,,,1.0,0.6884006973986387,1.9362030157328542,,,,,,
3-5세,300,540,3.0,1.0,0.44,0.4074074074074074,2,2,0.0,,,0.0,2.141268118017533,1.3622435692778372,,,,,,
3-5세,300,300,2.0,1.0,0.52,0.52,7,6,0.0,,,2.0,1.0628317508920684,1.5302000504559239,,,,,,
3-5세,210,360,3.75,1.75,0.2653061224489795,0.3333333333333333,2,2,0.0,,,0.0,1.709408409316458,2.2345886707114593,,,,,,
3-5세,110,200,3.75,1.5,0.6859504132231407,0.8150000000000001,2,3,0.0,,,2.0,1.6241394115292205,1.2855826759353048,,,,,,
3-5세,60,180,0.5,0.5,1.0,1.0,2,5,0.0,,,1.0,0.9656314827503931,1.8132395165562478,,,,,,
3-5세,180,300,1.75,1.0,0.5555555555555556,0.52,5,4,0.0,,,2.0,0.7501928077878997,1.1875490882434971,,,,,,
3-5세,60,60,0.5,0.5,1.0,1.0,3,4,0.0,,,1.0,0.9513026316932791,2.1543646642050436,,,,,,
3-5세,180,240,2.0,0.75,0.3333333333333333,0.375,3,3,0.0,,,2.0,1.020922741713379,0.7130750219084345,,,,,,
3-5세,240,360,2.0,0.75,0.5,0.5,4,5,0.0,,,2.0,1.1669259948045727,1.2421841818024293,,,,,,
3-5세,210,270,3.25,1.25,0.4285714285714285,0.5061728395061729,4,4,0.0,,,2.0,0.6171174502469291,2.1531855092244805,,,,,,
3-5세,120,240,2.5,1.25,0.5,0.375,2,5,0.0,,,2.0,0.7192610009415112,1.446960401685892,,,,,,
3-5세,51,130,1.75,0.75,0.6539792387543252,0.8579881656804735,4,7,0.0,,,1.0,0.7183577737524952,1.3072889483899939,,,,,,
3-5세,150,150,2.5,1.0,0.6800000000000002,0.6800000000000002,2,3,0.0,,,2.0,1.1277495006929954,0.4403412240460507,,,,,,
3-5세,300,240,1.25,0.75,0.52,0.5,3,3,0.0,,,2.0,1.6190885062099605,0.5472828936652434,,,,,,
3-5세,40,60,1.25,0.5,1.0,1.0,2,9,0.0,,,1.0,0.8491981134983957,2.0541157520480855,,,,,,
3-5세,270,180,4.0,1.0,0.3086419753086419,0.5555555555555556,3,7,0.0,,,2.0,1.5605842021849066,1.504278971117099,,,,,,
3-5세,130,190,2.0,1.25,0.4319526627218935,0.5013850415512465,3,6,0.0,,,2.0,0.9474901511272007,0.888944485079592,,,,,,
3-5세,180,270,2.5,1.25,0.5555555555555556,0.5061728395061729,7,7,0.0,,,2.0,0.2543950111283931,2.0645701353195243,,,,,,
3-5세,755,81,3.25,1.5,0.456339634226569,0.5732357872275566,1,2,0.0,,,0.0,4.975575453729475,0.2859101214983344,,,,,,
3-5세,90,90,3.5,1.25,0.2592592592592592,0.2592592592592592,5,5,0.0,,,2.0,1.8562127153993264,0.7906292243945348,,,,,,
3-5세,95,75,1.75,1.0,0.5013850415512465,0.4488888888888889,4,6,0.0,,,2.0,1.2781331134902576,0.5265765236589446,,,,,,
3-5세,120,120,0.5,0.75,0.5,0.5,2,4,0.0,,,2.0,0.9536931825278107,1.277487135225683,,,,,,
3-5세,150,180,1.5,0.5,0.6800000000000002,1.0,5,5,0.0,,,1.0,0.9263711880358468,1.0809444901954435,,,,,,
3-5세,120,121,1.5,1.0,0.5,0.5000341506727682,6,6,0.0,,,2.0,1.18094859446934,0.37261419651263017,,,,,,
3-5세,50,60,2.5,0.75,0.52,0.5,4,6,0.0,,,2.0,1.3753934547924465,0.7394672636606614,,,,,,
3-5세,90,120,1.25,0.25,0.5555555555555556,1.0,2,9,0.0,,,1.0,0.7908291333929846,1.9034975524450042,,,,,,
3-5세,180,720,1.5,1.5,0.3333333333333333,0.3333333333333333,4,5,0.0,,,0.0,3.3698183111739373,0.730746991566138,,,,,,
3-5세,20,20,0.75,0.25,1.0,1.0,4,4,0.0,,,1.0,1.261898304328828,2.259773734186089,,,,,,
3-5세,60,60,1.25,0.5,1.0,1.0,1,5,0.0,,,1.0,0.8023934557688049,2.0319919769809176,,,,,,
3-5세,300,360,2.5,1.0,0.52,0.5,2,5,0.0,,,2.0,1.12102840320401,1.8391329655949074,,,,,,
3-5세,60,120,1.25,0.5,1.0,1.0,9,9,0.0,,,1.0,0.6884006973986387,1.9362030157328542,,,,,,
3-5세,90,240,1.25,1.0,1.0,0.625,7,6,0.0,,,1.0,1.3840880034735337,0.2764887110581855,,,,,,
3-5세,61,185,1.5,0.5,0.9677506046761624,0.9474068663257852,4,4,0.0,,,1.0,0.8043198084651936,1.5205289354616114,,,,,,
3-5세,120,180,1.5,0.75,0.375,0.5,5,5,0.0,,,2.0,1.050372897350485,0.44808694104799085,,,,,,
3-5세,220,480,5.0,2.0,0.256198347107438,0.28125,2,3,1.0,,,0.0,3.022359973000022,1.5626771024378194,,,,,,
3-5세,120,180,1.25,0.5,1.0,1.0,5,5,0.0,,,1.0,0.8790503513907584,1.4138859606816883,,,,,,
3-5세,120,120,2.0,0.5,0.625,1.0,5,5,0.0,,,1.0,0.9085968078069758,1.2086310394644837,,,,,,
3-5세,60,95,1.25,1.0,0.5,0.5013850415512465,5,7,0.0,,,2.0,1.1152595422994762,0.9077181836493182,,,,,,
3-5세,90,180,2.5,1.0,0.5555555555555556,0.5555555555555556,5,5,0.0,,,2.0,1.1549994637599912,0.40373352746213076,,,,,,
3-5세,180,360,1.25,1.0,1.0,0.7222222222222223,2,7,0.0,,,1.0,1.5634879364188705,0.6294704490078644,,,,,,
3-5세,90,120,2.0,0.5,0.5555555555555556,1.0,6,7,0.0,,,1.0,0.870256400202878,1.3224366434138561,,,,,,
3-5세,152,280,1.0,0.5,0.51696675900277,0.625,7,6,0.0,,,1.0,1.3789918029687434,0.47577284870827885,,,,,,
3-5세,0,30,0.0,0.25,0.0,1.0,7,7,0.0,,,1.0,1.8880658698746138,1.9425131976176249,,,,,,
3-5세,110,210,2.0,0.75,0.7024793388429753,0.7551020408163265,6,6,0.0,,,1.0,1.072756324333666,0.3133325778039584,,,,,,
3-5세,160,280,3.75,1.5,0.34375,0.3877551020408163,3,5,0.0,,,2.0,1.2477062763591835,2.0184309446177897,,,,,,
3-5세,101,123,3.75,1.5,0.4627977649250073,0.4919690660321237,4,6,0.0,,,2.0,1.7844786723293704,1.1262477940110616,,,,,,
3-5세,150,180,2.5,1.0,0.6800000000000002,0.5555555555555556,4,7,0.0,,,2.0,0.9049865673990887,0.7439416966425378,,,,,,
3-5세,215,215,2.75,1.25,0.4872904272579773,0.4872904272579773,7,7,0.0,,,2.0,0.5410736058893114,1.8745358548338547,,,,,,
3-5세,120,240,2.5,1.0,0.5,0.375,2,3,0.0,,,2.0,0.759869279903009,1.1161473090759126,,,,,,
3-5세,30,0,0.5,0.0,1.0,0.0,5,9,0.0,,,1.0,2.1144990187597914,1.7995921166878412,,,,,,
3-5세,15,0,1.25,0.0,1.0,0.0,5,6,0.0,,,1.0,2.079719442948569,1.670292620658134,,,,,,
3-5세,240,180,1.5,0.5,0.5,1.0,5,6,0.0,,,1.0,1.5619681341328926,0.42844825451013824,,,,,,
3-5세,300,240,2.5,1.0,0.52,0.5,3,5,0.0,,,2.0,0.9877592673126305,1.5678240776918433,,,,,,
3-5세,90,180,1.0,0.5,1.0,1.0,2,7,0.0,,,1.0,0.8164332594759213,1.649082721496928,,,,,,
3-5세,30,60,0.5,0.5,1.0,0.5,3,4,0.0,,,1.0,1.0249608882001964,2.034943372659158,,,,,,
3-5세,60,180,0.5,0.25,1.0,1.0,4,6,0.0,,,1.0,1.1222153257738894,1.9244531770095068,,,,,,
3-5세,180,360,2.0,1.0,0.5555555555555556,0.5,3,4,0.0,,,2.0,0.8167162641244403,1.4899332993257175,,,,,,
3-5세,120,300,1.25,0.5,1.0,1.0,3,9,0.0,,,1.0,1.5065141017575707,0.6852658516815329,,,,,,
3-5세,660,780,5.0,2.0,0.2665289256198347,0.2677514792899408,2,2,1.0,,,0.0,1.9048860754448713,4.017880939610081,,,,,,
3-5세,180,240,0.75,1.25,0.3333333333333333,0.375,6,9,0.0,,,2.0,1.5191667650827478,0.5993557914195955,,,,,,
3-5세,180,360,2.25,1.0,0.3333333333333333,0.5555555555555556,5,5,0.0,,,2.0,0.7719631462277651,1.6502950379249772,,,,,,
3-5세,0,60,0.0,0.5,0.0,1.0,3,3,0.0,,,1.0,1.736417196753319,1.785360463747675,,,,,,
3-5세,270,300,1.0,0.5,0.654320987654321,0.6800000000000002,6,5,0.0,,,1.0,1.9765649549962385,0.09835946623141179,,,,,,
3-5세,450,720,4.5,1.5,0.3066666666666667,0.3333333333333333,3,6,0.0,,,0.0,2.0070848187782486,2.1991602255523253,,,,,,
3-5세,0,60,0.0,0.25,0.0,1.0,1,9,0.0,,,1.0,1.8281323141675847,1.9085751703793108,,,,,,
3-5세,300,300,2.0,1.25,0.3600000000000001,0.3600000000000001,3,4,0.0,,,2.0,1.0793599908551719,1.8318446686143925,,,,,,
3-5세,120,120,2.5,1.0,0.5,0.5,2,5,0.0,,,2.0,1.3118528187730492,0.2649256812899985,,,,,,
3-5세,50,0,0.5,0.0,0.52,0.0,5,7,1.0,,,2.0,2.058049727684158,1.7085055927151447,,,,,,
3-5세,90,60,0.75,0.25,1.0,1.0,5,5,0.0,,,1.0,1.026190054079346,2.1517058168807477,,,,,,
3-5세,60,60,0.75,0.25,1.0,1.0,2,9,0.0,,,1.0,1.0319169673901325,2.2220177939003385,,,,,,
3-5세,210,300,1.25,1.0,1.0,0.5399999999999999,3,3,0.0,,,2.0,1.3977536715890462,0.6394350726099967,,,,,,
3-5세,362,360,3.25,1.25,0.2765788590091877,0.2777777777777778,5,5,0.0,,,0.0,1.7234081636011978,2.1161069919029236,,,,,,
3-5세,0,60,0.0,0.25,0.0,1.0,6,1,0.0,,,1.0,1.8281323141675847,1.9085751703793108,,,,,,
3-5세,240,240,3.0,2.0,0.25,0.25,7,7,0.0,,,2.0,1.887029599194082,1.9565172912517106,,,,,,
3-5세,75,200,1.75,1.0,0.6622222222222224,0.8150000000000001,6,7,0.0,,,2.0,1.2041546022518783,0.2846602206751858,,,,,,
3-5세,90,100,1.0,0.75,0.5061728395061729,0.4599999999999999,4,5,0.0,,,2.0,0.7913086477094169,1.3375483758196702,,,,,,
3-5세,100,93,2.5,1.25,0.2799999999999999,0.5213319458896982,5,5,0.0,,,2.0,1.5743369998685341,0.4123349234536384,,,,,,
3-5세,40,40,0.5,0.25,1.0,1.0,3,9,0.0,,,1.0,1.2031131220241555,2.270226712327778,,,,,,
3-5세,720,720,3.5,2.0,0.2777777777777778,0.2777777777777778,2,2,1.0,,,0.0,1.5245661769715044,4.223929106377563,,,,,,
3-5세,420,360,3.75,1.5,0.346938775510204,0.3888888888888889,3,3,0.0,,,0.0,2.3301161811579814,1.3577177843876544,,,,,,
3-5세,180,180,1.5,0.75,0.3333333333333333,0.3333333333333333,3,9,0.0,,,2.0,1.4162982508081832,0.05690746872866015,,,,,,
3-5세,130,100,3.0,1.0,0.3609467455621302,0.52,3,3,0.0,,,2.0,1.4627154107041649,0.47910608153265133,,,,,,
3-5세,0,180,0.0,0.75,0.0,0.5555555555555556,5,5,0.0,,,2.0,1.7715881714033364,1.1504305463181876,,,,,,
3-5세,105,20,1.75,0.25,0.7551020408163265,1.0,6,5,0.0,,,1.0,1.1491881467322498,1.7973524186133887,,,,,,
3-5세,120,120,1.0,0.5,0.5,0.5,2,3,0.0,,,2.0,0.6945210367721978,1.5154438568652102,,,,,,
3-5세,60,60,1.25,0.25,1.0,1.0,3,4,0.0,,,1.0,0.9852706911218251,2.1121162263375943,,,,,,
3-5세,60,540,1.25,2.0,1.0,0.4012345679012346,6,7,1.0,,,2.0,3.070463937950875,1.2100171384842384,,,,,,
3-5세,60,0,0.25,0.0,1.0,0.0,4,5,0.0,,,1.0,2.140412728013415,1.7842761780864476,,,,,,
3-5세,110,190,1.75,1.0,0.6859504132231407,0.6509695290858726,2,3,0.0,,,2.0,1.2082949469957454,0.0423120560099024,,,,,,
3-5세,120,210,2.5,1.0,0.5,0.4285714285714285,4,5,0.0,,,2.0,0.8392663642324735,0.9105370015150819,,,,,,
3-5세,240,240,3.75,1.5,0.375,0.375,4,5,0.0,,,2.0,1.3034251062404194,2.075590116555338,,,,,,
3-5세,150,210,3.25,1.5,0.3600000000000001,0.4285714285714285,2,4,0.0,,,2.0,1.0941229364875424,1.7373796625319204,,,,,,
3-5세,30,30,0.5,0.5,1.0,1.0,7,7,0.0,,,1.0,1.1244946724838176,2.187542734328277,,,,,,
3-5세,150,270,2.25,1.25,0.44,0.5061728395061729,3,3,0.0,,,2.0,0.4788208603852783,1.7016078788102265,,,,,,
3-5세,30,50,1.25,0.75,1.0,0.6800000000000002,5,9,0.0,,,1.0,0.9083710734602513,1.745404198169178,,,,,,
3-5세,240,120,1.25,0.5,0.5,0.5,5,6,0.0,,,2.0,1.4758610781953825,0.578530539215935,,,,,,
3-5세,60,120,0.5,0.75,0.5,0.5,5,6,0.0,,,2.0,0.8989459869161092,1.5158633509963289,,,,,,
3-5세,60,0,0.5,0.0,0.5,0.0,3,4,0.0,,,2.0,2.0556089073540496,1.685201236839152,,,,,,
3-5세,110,90,3.0,0.75,0.4380165289256198,0.5555555555555556,5,5,0.0,,,2.0,1.6797192172190751,0.07002023207524144,,,,,,
3-5세,600,360,5.0,2.0,0.3,0.3333333333333333,3,5,1.0,,,0.0,3.6899900859928927,0.640707566959354,,,,,,
3-5세,0,60,0.0,0.5,0.0,1.0,3,5,0.0,,,1.0,1.736417196753319,1.785360463747675,,,,,,
3-5세,180,180,2.0,1.25,0.3333333333333333,0.3333333333333333,5,7,0.0,,,2.0,0.9335336902472994,1.1646547296582987,,,,,,
3-5세,220,161,2.5,1.5,0.3925619834710743,0.5864357084989004,1,1,0.0,,,2.0,1.128928874508251,1.4665770666281095,,,,,,
3-5세,70,120,1.25,0.5,1.0,1.0,5,9,0.0,,,1.0,0.6753352978024701,1.9153465958447686,,,,,,
3-5세,130,120,2.0,0.75,0.3609467455621302,0.5,2,2,0.0,,,2.0,1.1761546664696283,0.38090810011411036,,,,,,
3-5세,100,180,3.5,1.25,0.4599999999999999,0.5,3,5,0.0,,,2.0,1.2980159689974577,1.1897536696898943,,,,,,
3-5세,120,240,2.5,1.0,0.5,0.5,5,5,0.0,,,2.0,0.7297988583499577,1.0725306839991262,,,,,,
3-5세,90,90,2.0,0.75,0.3333333333333333,0.3333333333333333,3,4,0.0,,,2.0,1.29739928362898,0.57699440571226,,,,,,
3-5세,45,180,1.25,0.75,0.5555555555555556,0.5555555555555556,6,6,0.0,,,2.0,0.810161865062578,1.128982760324858,,,,,,
3-5세,60,60,0.5,0.5,1.0,1.0,3,9,0.0,,,1.0,0.9513026316932791,2.1543646642050436,,,,,,
3-5세,60,180,1.25,1.0,1.0,0.5555555555555556,3,4,0.0,,,1.0,1.200121722498636,0.6996022950970735,,,,,,
3-5세,90,180,2.25,1.5,0.3333333333333333,0.3333333333333333,6,2,0.0,,,2.0,1.375312746551395,1.006657913131407,,,,,,
3-5세,30,120,1.25,0.25,1.0,1.0,3,9,0.0,,,1.0,0.968300158834172,2.0421281911050553,,,,,,
3-5세,210,330,2.5,1.0,0.5918367346938775,0.6033057851239669,2,3,0.0,,,2.0,0.5803622747019505,1.7965034162761504,,,,,,
3-5세,120,0,0.5,0.0,1.0,0.0,4,4,0.0,,,1.0,2.1061211500878314,1.615827482602033,,,,,,
3-5세,90,220,1.25,2.0,1.0,0.3181818181818182,6,6,0.0,,,2.0,2.3772325094744247,0.7806537415228809,,,,,,
3-5세,90,180,2.25,1.0,0.5555555555555556,0.5555555555555556,2,2,0.0,,,2.0,1.1794772649054002,0.24765121015430802,,,,,,
3-5세,130,140,2.0,1.25,0.2662721893491124,0.3061224489795918,4,8,0.0,,,2.0,1.3071727335289323,0.6737802347091264,,,,,,
3-5세,90,180,1.25,0.75,1.0,0.5555555555555556,3,6,0.0,,,1.0,0.8691539709625045,1.0491648278886283,,,,,,
3-5세,2,0,2.25,0.0,0.5,0.0,2,4,1.0,,,2.0,2.2612894169588285,1.2959059515691806,,,,,,
3-5세,180,180,1.5,0.5,0.5555555555555556,0.5555555555555556,5,5,0.0,,,2.0,1.0983275813205815,0.6179233524823307,,,,,,
3-5세,0,120,0.0,0.5,0.0,1.0,6,6,0.0,,,1.0,1.6867735305899787,1.6684793301648768,,,,,,
